goalTime,epochScnds,"Chelsea
Pts","Chelsea
F","Chelsea
A","Chelsea
GD","Man City
Pts","Man City
F","Man City
A","Man City
GD","Arsenal
Pts","Arsenal
F","Arsenal
A","Arsenal
GD","Man Utd
Pts","Man Utd
F","Man Utd
A","Man Utd
GD","Spurs
Pts","Spurs
F","Spurs
A","Spurs
GD","Liverpool
Pts","Liverpool
F","Liverpool
A","Liverpool
GD","Southampton
Pts","Southampton
F","Southampton
A","Southampton
GD","Swansea
Pts","Swansea
F","Swansea
A","Swansea
GD","Stoke
Pts","Stoke
F","Stoke
A","Stoke
GD","Crystal Palace
Pts","Crystal Palace
F","Crystal Palace
A","Crystal Palace
GD","Everton
Pts","Everton
F","Everton
A","Everton
GD","West Ham
Pts","West Ham
F","West Ham
A","West Ham
GD","West Brom
Pts","West Brom
F","West Brom
A","West Brom
GD","Leicester
Pts","Leicester
F","Leicester
A","Leicester
GD","Newcastle
Pts","Newcastle
F","Newcastle
A","Newcastle
GD","Sunderland
Pts","Sunderland
F","Sunderland
A","Sunderland
GD","Aston Villa
Pts","Aston Villa
F","Aston Villa
A","Aston Villa
GD","Bournemouth
Pts","Bournemouth
F","Bournemouth
A","Bournemouth
GD","Watford
Pts","Watford
F","Watford
A","Watford
GD","Norwich
Pts","Norwich
F","Norwich
A","Norwich
GD"
2016-02-02 20:33:05,1454445185,28,32,34,-2,47,46,23,23,45,37,22,15,40,30,21,9,45,43,19,24,35,30,32,-2,34,32,24,8,26,22,31,-9,33,24,27,-3,32,25,28,-3,29,40,34,6,37,36,28,8,29,22,30,-8,48,42,26,16,21,25,41,-16,19,28,47,-19,14,18,38,-20,26,28,39,-11,32,27,26,1,23,28,45,-17
2016-02-02 20:57:30,1454446650,28,32,34,-2,47,46,23,23,45,37,22,15,40,30,21,9,45,43,19,24,35,30,32,-2,34,32,24,8,26,22,31,-9,33,24,27,-3,32,25,28,-3,29,40,34,6,39,37,28,9,29,22,30,-8,48,42,26,16,21,25,41,-16,19,28,47,-19,13,18,39,-21,26,28,39,-11,32,27,26,1,23,28,45,-17
2016-02-02 20:59:57,1454446797,28,32,34,-2,47,46,23,23,45,37,22,15,40,30,21,9,45,43,19,24,34,30,33,-3,34,32,24,8,26,22,31,-9,33,24,27,-3,32,25,28,-3,29,40,34,6,39,37,28,9,29,22,30,-8,50,43,26,17,21,25,41,-16,19,28,47,-19,13,18,39,-21,26,28,39,-11,32,27,26,1,23,28,45,-17
2016-02-02 21:07:10,1454447230,28,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,43,19,24,34,30,33,-3,34,32,24,8,26,22,31,-9,33,24,28,-4,32,25,28,-3,29,40,34,6,39,37,28,9,29,22,30,-8,50,43,26,17,21,25,41,-16,19,28,47,-19,13,18,39,-21,26,28,39,-11,32,27,26,1,23,28,45,-17
2016-02-02 21:11:48,1454447508,28,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,43,19,24,34,30,34,-4,34,32,24,8,26,22,31,-9,33,24,28,-4,32,25,28,-3,29,40,34,6,39,37,28,9,29,22,30,-8,50,44,26,18,21,25,41,-16,19,28,47,-19,13,18,39,-21,26,28,39,-11,32,27,26,1,23,28,45,-17
2016-02-02 21:13:06,1454447586,28,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,43,19,24,34,30,34,-4,34,32,24,8,26,22,31,-9,33,24,28,-4,31,25,29,-4,29,40,34,6,39,37,28,9,29,22,30,-8,50,44,26,18,21,25,41,-16,19,28,47,-19,13,18,39,-21,28,29,39,-10,32,27,26,1,23,28,45,-17
2016-02-02 21:24:35,1454448275,28,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,43,19,24,34,30,34,-4,34,32,24,8,26,22,31,-9,33,24,28,-4,31,25,29,-4,29,40,34,6,39,38,28,10,29,22,30,-8,50,44,26,18,21,25,41,-16,19,28,47,-19,13,18,40,-22,28,29,39,-10,32,27,26,1,23,28,45,-17
2016-02-02 21:24:42,1454448282,28,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,43,19,24,34,30,34,-4,34,32,24,8,28,23,31,-8,33,24,28,-4,31,25,29,-4,29,40,34,6,39,38,28,10,28,22,31,-9,50,44,26,18,21,25,41,-16,19,28,47,-19,13,18,40,-22,28,29,39,-10,32,27,26,1,23,28,45,-17
2016-02-02 21:29:37,1454448577,28,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,28,23,31,-8,33,24,28,-4,31,25,29,-4,29,40,34,6,39,38,28,10,28,22,31,-9,50,44,26,18,21,25,41,-16,19,28,47,-19,13,18,40,-22,28,29,39,-10,32,27,26,1,23,28,46,-18
2016-02-02 21:52:39,1454449959,28,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,29,40,34,6,39,38,28,10,29,23,31,-8,50,44,26,18,21,25,41,-16,19,28,47,-19,13,18,40,-22,28,29,39,-10,32,27,26,1,23,28,46,-18
2016-02-03 19:45:00,1454528700,29,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,30,40,34,6,39,38,28,10,29,23,31,-8,50,44,26,18,22,25,41,-16,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-03 20:07:29,1454530049,29,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,32,41,34,7,39,38,28,10,29,23,31,-8,50,44,26,18,21,25,42,-17,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-03 21:27:37,1454534857,29,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,32,42,34,8,39,38,28,10,29,23,31,-8,50,44,26,18,21,25,43,-18,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-03 21:33:45,1454535225,29,32,34,-2,47,46,23,23,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,32,43,34,9,39,38,28,10,29,23,31,-8,50,44,26,18,21,25,44,-19,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-06 13:45:00,1454766300,29,32,34,-2,48,46,23,23,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,32,43,34,9,39,38,28,10,29,23,31,-8,51,44,26,18,21,25,44,-19,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-06 13:47:25,1454766445,29,32,34,-2,47,46,24,22,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,32,43,34,9,39,38,28,10,29,23,31,-8,53,45,26,19,21,25,44,-19,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-06 14:50:32,1454770232,29,32,34,-2,47,46,25,21,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,32,43,34,9,39,38,28,10,29,23,31,-8,53,46,26,20,21,25,44,-19,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-06 15:02:08,1454770928,29,32,34,-2,47,46,26,20,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,32,43,34,9,39,38,28,10,29,23,31,-8,53,47,26,21,21,25,44,-19,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-06 15:29:41,1454772581,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,45,44,19,25,34,30,34,-4,34,32,24,8,26,23,32,-9,33,24,28,-4,31,25,29,-4,32,43,34,9,39,38,28,10,29,23,31,-8,53,47,27,20,21,25,44,-19,19,28,47,-19,13,18,40,-22,28,29,39,-10,33,27,26,1,23,28,46,-18
2016-02-06 16:00:00,1454774400,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,27,23,32,-9,34,24,28,-4,32,25,29,-4,33,43,34,9,39,38,28,10,30,23,31,-8,53,47,27,20,22,25,44,-19,20,28,47,-19,14,18,40,-22,28,29,39,-10,34,27,26,1,24,28,46,-18
2016-02-06 16:10:44,1454775044,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,27,23,32,-9,33,24,29,-5,32,25,29,-4,35,44,34,10,39,38,28,10,30,23,31,-8,53,47,27,20,22,25,44,-19,20,28,47,-19,14,18,40,-22,28,29,39,-10,34,27,26,1,24,28,46,-18
2016-02-06 16:12:53,1454775173,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,29,24,32,-8,33,24,29,-5,31,25,30,-5,35,44,34,10,39,38,28,10,30,23,31,-8,53,47,27,20,22,25,44,-19,20,28,47,-19,14,18,40,-22,28,29,39,-10,34,27,26,1,24,28,46,-18
2016-02-06 16:27:30,1454776050,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,29,24,32,-8,33,24,30,-6,31,25,30,-5,35,45,34,11,39,38,28,10,30,23,31,-8,53,47,27,20,22,25,44,-19,20,28,47,-19,14,18,40,-22,28,29,39,-10,34,27,26,1,24,28,46,-18
2016-02-06 16:31:38,1454776298,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,29,24,32,-8,33,24,30,-6,31,25,30,-5,35,45,34,11,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,20,28,47,-19,14,18,40,-22,28,29,39,-10,34,27,26,1,24,28,46,-18
2016-02-06 16:41:07,1454776867,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,29,24,32,-8,33,24,31,-7,31,25,30,-5,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,20,28,47,-19,14,18,40,-22,28,29,39,-10,34,27,26,1,24,28,46,-18
2016-02-06 16:44:30,1454777070,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,29,24,32,-8,33,24,31,-7,31,25,30,-5,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,20,28,47,-19,16,19,40,-21,28,29,39,-10,34,27,26,1,23,28,47,-19
2016-02-06 17:01:56,1454778116,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,20,28,47,-19,16,19,40,-21,28,29,39,-10,34,27,26,1,23,28,47,-19
2016-02-06 17:05:28,1454778328,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,35,30,34,-4,34,32,24,8,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,20,28,47,-19,16,20,40,-20,28,29,39,-10,34,27,26,1,23,28,48,-20
2016-02-06 17:17:23,1454779043,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,46,44,19,25,37,31,34,-3,34,32,24,8,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,19,28,48,-20,16,20,40,-20,28,29,39,-10,34,27,26,1,23,28,48,-20
2016-02-06 17:18:43,1454779123,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,48,45,19,26,37,31,34,-3,34,32,24,8,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,19,28,48,-20,16,20,40,-20,28,29,39,-10,33,27,27,0,23,28,48,-20
2016-02-06 17:27:41,1454779661,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,48,45,19,26,37,32,34,-2,34,32,24,8,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,19,28,49,-21,16,20,40,-20,28,29,39,-10,33,27,27,0,23,28,48,-20
2016-02-06 17:39:53,1454780393,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,48,45,19,26,37,32,35,-3,34,32,24,8,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,19,29,49,-20,16,20,40,-20,28,29,39,-10,33,27,27,0,23,28,48,-20
2016-02-06 17:46:44,1454780804,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,48,45,19,26,35,32,36,-4,34,32,24,8,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,28,29,39,-10,33,27,27,0,23,28,48,-20
2016-02-06 18:30:00,1454783400,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,48,45,19,26,35,32,36,-4,35,32,24,8,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,40,38,28,10,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,28,29,39,-10,33,27,27,0,23,28,48,-20
2016-02-06 18:38:48,1454783928,29,32,34,-2,47,47,26,21,45,37,22,15,40,31,21,10,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,28,29,39,-10,33,27,27,0,23,28,48,-20
2016-02-07 14:30:00,1454855400,29,32,34,-2,47,47,26,21,46,37,22,15,40,31,21,10,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,29,29,39,-10,33,27,27,0,23,28,48,-20
2016-02-07 14:52:08,1454856728,29,32,34,-2,47,47,26,21,48,38,22,16,40,31,21,10,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,28,29,40,-11,33,27,27,0,23,28,48,-20
2016-02-07 14:53:36,1454856816,29,32,34,-2,47,47,26,21,48,39,22,17,40,31,21,10,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,28,29,41,-12,33,27,27,0,23,28,48,-20
2016-02-07 17:00:00,1454864400,30,32,34,-2,47,47,26,21,48,39,22,17,41,31,21,10,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,28,29,41,-12,33,27,27,0,23,28,48,-20
2016-02-07 18:15:18,1454868918,29,32,35,-3,47,47,26,21,48,39,22,17,43,32,21,11,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,28,29,41,-12,33,27,27,0,23,28,48,-20
2016-02-07 18:45:59,1454870759,30,33,35,-2,47,47,26,21,48,39,22,17,41,32,22,10,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,20,30,49,-19,16,20,40,-20,28,29,41,-12,33,27,27,0,23,28,48,-20
2016-02-13 13:45:00,1455371100,30,33,35,-2,47,47,26,21,48,39,22,17,42,32,22,10,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,21,30,49,-19,16,20,40,-20,28,29,41,-12,33,27,27,0,23,28,48,-20
2016-02-13 13:47:28,1455371248,30,33,35,-2,47,47,26,21,48,39,22,17,41,32,23,9,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,23,31,49,-18,16,20,40,-20,28,29,41,-12,33,27,27,0,23,28,48,-20
2016-02-13 14:23:21,1455373401,30,33,35,-2,47,47,26,21,48,39,22,17,42,33,23,10,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,21,31,50,-19,16,20,40,-20,28,29,41,-12,33,27,27,0,23,28,48,-20
2016-02-13 15:24:27,1455377067,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,37,33,24,9,27,24,33,-9,33,24,31,-7,32,26,30,-4,35,46,34,12,39,38,29,9,29,23,32,-9,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,29,41,-12,33,27,27,0,23,28,48,-20
2016-02-13 16:00:00,1455379200,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,34,24,31,-7,33,26,30,-4,36,46,34,12,40,38,29,9,30,23,32,-9,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,29,29,41,-12,34,27,27,0,24,28,48,-20
2016-02-13 16:08:30,1455379710,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,25,31,-6,33,26,30,-4,36,46,34,12,40,38,29,9,30,23,32,-9,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,29,42,-13,34,27,27,0,24,28,48,-20
2016-02-13 16:13:47,1455380027,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,25,31,-6,33,26,30,-4,35,46,35,11,40,38,29,9,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,29,42,-13,34,27,27,0,24,28,48,-20
2016-02-13 16:15:10,1455380110,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,25,31,-6,32,26,31,-5,35,46,35,11,40,38,29,9,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,29,42,-13,36,28,27,1,24,28,48,-20
2016-02-13 16:44:56,1455381896,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,25,31,-6,33,27,31,-4,35,46,35,11,40,38,29,9,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,29,42,-13,34,28,28,0,24,28,48,-20
2016-02-13 17:08:43,1455383323,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,26,31,-5,33,27,31,-4,35,46,35,11,40,38,29,9,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,29,43,-14,34,28,28,0,24,28,48,-20
2016-02-13 17:09:59,1455383399,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,26,31,-5,33,27,31,-4,35,46,35,11,39,38,30,8,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,29,43,-14,34,28,28,0,26,29,48,-19
2016-02-13 17:11:16,1455383476,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,27,31,-4,33,27,31,-4,35,46,35,11,39,38,30,8,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,29,44,-15,34,28,28,0,26,29,48,-19
2016-02-13 17:13:09,1455383589,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,27,32,-5,33,27,31,-4,35,46,35,11,39,38,30,8,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,30,44,-14,34,28,28,0,26,29,48,-19
2016-02-13 17:20:37,1455384037,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,38,33,24,9,28,24,33,-9,36,27,32,-5,33,27,31,-4,35,46,35,11,39,38,31,7,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,30,44,-14,34,28,28,0,26,30,48,-18
2016-02-13 17:24:00,1455384240,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,33,27,31,-4,35,46,35,11,39,38,31,7,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,30,44,-14,34,28,28,0,26,30,48,-18
2016-02-13 17:29:18,1455384558,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,33,27,31,-4,35,46,35,11,39,39,31,8,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,30,44,-14,34,28,28,0,26,30,49,-19
2016-02-13 17:32:04,1455384724,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,33,27,31,-4,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,30,44,-14,34,28,28,0,24,30,50,-20
2016-02-13 17:39:11,1455385151,30,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,24,26,44,-18,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-13 18:30:00,1455388200,31,33,35,-2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,25,26,44,-18,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-13 18:34:07,1455388447,33,34,35,-1,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,24,26,45,-19,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-13 18:38:20,1455388700,33,35,35,0,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,24,26,46,-20,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-13 18:46:10,1455389170,33,36,35,1,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,24,26,47,-21,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-13 19:44:43,1455392683,33,37,35,2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,24,26,48,-22,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-13 20:09:12,1455394152,33,38,35,3,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,24,26,49,-23,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-13 20:15:37,1455394537,33,38,36,2,47,47,26,21,48,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,47,27,20,24,27,49,-22,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-14 13:00:00,1455454800,33,38,36,2,47,47,26,21,49,39,22,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,54,47,27,20,24,27,49,-22,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-14 13:44:18,1455457458,33,38,36,2,47,47,26,21,48,39,23,16,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,56,48,27,21,24,27,49,-22,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-14 14:26:41,1455460001,33,38,36,2,47,47,26,21,49,40,23,17,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,54,48,28,20,24,27,49,-22,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
2016-02-14 14:51:20,1455461480,33,38,36,2,47,47,26,21,51,41,23,18,41,33,24,9,48,45,19,26,35,32,36,-4,40,34,24,10,27,24,34,-10,36,27,32,-5,32,27,32,-5,35,46,35,11,40,40,31,9,32,24,32,-8,53,48,29,19,24,27,49,-22,23,32,50,-18,16,20,40,-20,28,30,44,-14,36,29,28,1,24,30,50,-20
